Year,Term,Importer,Exporter,Max_reported_quantity,Unit
2010,live,QA,TW,74.0,Number of specimens
2010,live,QA,ZA,1859.0,Number of specimens
2010,live,RE,BR,266.0,Number of specimens
2010,live,RE,CN,24696.0,Number of specimens
2010,live,RE,NL,30.0,Number of specimens
2010,live,RE,SG,14.0,Number of specimens
2010,live,RO,CN,383.0,Number of specimens
2010,live,RO,ID,153.0,Number of specimens
2010,live,RO,LK,50.0,Number of specimens
2010,live,RO,SG,2.0,Number of specimens
2010,live,RS,AE,367.0,Number of specimens
2010,live,RS,CD,300.0,Number of specimens
2010,live,RS,CH,1.0,Number of specimens
2010,live,RS,GN,690.0,Number of specimens
2010,live,RS,GY,325.0,Number of specimens
2010,live,RS,HU,1.0,Number of specimens
2010,live,RS,ML,1400.0,Number of specimens
2010,live,RS,SG,120.0,Number of specimens
2010,live,RU,AM,1.0,Number of specimens
2010,live,RU,BG,3.0,Number of specimens
2010,live,RU,BJ,150.0,Number of specimens
2010,live,RU,BR,472.0,Number of specimens
2010,live,RU,CG,1.0,Number of specimens
2010,live,RU,CN,2190.0,Number of specimens
2010,live,RU,CR,3000.0,Number of specimens
2010,live,RU,CZ,779.0,Number of specimens
2010,live,RU,EC,412.0,Number of specimens
2010,live,RU,GH,152.0,Number of specimens
2010,live,RU,GR,3600.0,Number of specimens
2010,live,RU,GY,796.0,Number of specimens
2010,live,RU,ID,11768.0,Number of specimens
2010,live,RU,JO,205.0,Number of specimens
2010,live,RU,JP,129.0,Number of specimens
2010,live,RU,LK,100.0,Number of specimens
2010,live,RU,MG,1016.0,Number of specimens
2010,live,RU,MY,1313.0,Number of specimens
2010,live,RU,NL,138600.0,Number of specimens
2010,live,RU,PE,17.0,Number of specimens
2010,live,RU,PH,12008.0,Number of specimens
2010,live,RU,SB,494.0,Number of specimens
2010,live,RU,SG,50.0,Number of specimens
2010,live,RU,SR,885.0,Number of specimens
2010,live,RU,SV,2940.0,Number of specimens
2010,live,RU,TH,40.0,Number of specimens
2010,live,RU,TZ,35.0,Number of specimens
2010,live,RU,US,178.0,Number of specimens
2010,live,RU,UZ,4.0,Number of specimens
2010,live,RU,VN,150.0,Number of specimens
2010,live,SA,AE,9.0,Number of specimens
2010,live,SA,AR,30.0,Number of specimens
2010,live,SA,CN,92380.0,Number of specimens
2010,live,SA,DE,95.0,Number of specimens
2010,live,SA,ES,9.0,Number of specimens
2010,live,SA,GB,7.0,Number of specimens
2010,live,SA,ID,90.0,Number of specimens
2010,live,SA,JP,4.0,Number of specimens
2010,live,SA,KW,590.0,Number of specimens
2010,live,SA,QA,2.0,Number of specimens
2010,live,SA,SD,158.0,Number of specimens
2010,live,SA,TN,1.0,Number of specimens
2010,live,SA,ZA,60.0,Number of specimens
2010,live,SD,AE,22.0,Number of specimens
2010,live,SD,ID,100.0,Number of specimens
2010,live,SE,CA,5.0,Number of specimens
2010,live,SE,ID,11626.0,Number of specimens
2010,live,SE,JP,25.0,Number of specimens
2010,live,SE,LK,200.0,Number of specimens
2010,live,SE,NO,9603.0,Number of specimens
2010,live,SE,SV,850.0,Number of specimens
2010,live,SE,TH,1.0,Number of specimens
2010,live,SE,US,531.0,Number of specimens
2010,live,SG,AT,1.0,Number of specimens
2010,live,SG,AU,6346.0,Number of specimens
2010,live,SG,BE,542.0,Number of specimens
2010,live,SG,BN,630.0,Number of specimens
2010,live,SG,BR,50.0,Number of specimens
2010,live,SG,CD,1600.0,Number of specimens
2010,live,SG,CN,26545.0,Number of specimens
2010,live,SG,EC,629.0,Number of specimens
2010,live,SG,ES,18.0,Number of specimens
2010,live,SG,FJ,15130.0,Number of specimens
2010,live,SG,GN,1920.0,Number of specimens
2010,live,SG,GT,1510.0,Number of specimens
2010,live,SG,GY,716.0,Number of specimens
2010,live,SG,HK,873.0,Number of specimens
2010,live,SG,ID,78778.0,Number of specimens
2010,live,SG,JP,1103.0,Number of specimens
2010,live,SG,KR,3.0,Number of specimens
2010,live,SG,LK,2510.0,Number of specimens
2010,live,SG,ML,1150.0,Number of specimens
2010,live,SG,MY,355726.0,Number of specimens
2010,live,SG,NL,370.0,Number of specimens
2010,live,SG,NZ,18.0,Number of specimens
2010,live,SG,PE,129.0,Number of specimens
2010,live,SG,PH,1689.0,Number of specimens
2010,live,SG,SR,1179.0,Number of specimens
2010,live,SG,TH,453.0,Number of specimens
2010,live,SG,TO,750.0,Number of specimens
2010,live,SG,TW,120.0,Number of specimens
2010,live,SG,TZ,30.0,Number of specimens
2010,live,SG,US,1333.0,Number of specimens
2010,live,SG,UY,1100.0,Number of specimens
2010,live,SG,VN,2219.0,Number of specimens
2010,live,SG,ZA,10578.0,Number of specimens
2010,live,SI,HR,100.0,Number of specimens
2010,live,SI,JO,1800.0,Number of specimens
2010,live,SI,VE,104.0,Number of specimens
2010,live,SK,AE,16.0,Number of specimens
2010,live,SK,GH,50.0,Number of specimens
2010,live,SK,ID,1.0,Number of specimens
2010,live,SK,LK,900.0,Number of specimens
2010,live,SK,TZ,105.0,Number of specimens
2010,live,SK,ZA,6.0,Number of specimens
2010,live,SK,ZM,100.0,Number of specimens
2010,live,SM,CH,1.0,Number of specimens
2010,live,SN,CG,1.0,Number of specimens
2010,live,SN,ZA,38.0,Number of specimens
2010,live,SR,NL,51.0,Number of specimens
2010,live,SU,TG,225.0,Number of specimens
2010,live,SV,GT,342.0,Number of specimens
2010,live,SV,US,26.0,Number of specimens
2010,live,SY,AE,200.0,Number of specimens
2010,live,SY,CZ,20.0,Number of specimens
2010,live,SY,ID,199.0,Number of specimens
2010,live,SY,KW,15.0,Number of specimens
2010,live,SY,RU,18.0,Number of specimens
2010,live,SY,SD,587.0,Number of specimens
2010,live,SZ,US,4.0,Number of specimens
2010,live,SZ,ZA,118.0,Number of specimens
2010,live,TC,US,16.0,Number of specimens
2010,live,TG,GH,27.0,Number of specimens
2010,live,TG,ML,360.0,Number of specimens
2010,live,TG,SD,100.0,Number of specimens
2010,live,TH,AT,9.0,Number of specimens
2010,live,TH,AU,885.0,Number of specimens
2010,live,TH,BE,8.0,Number of specimens
2010,live,TH,BR,339.0,Number of specimens
2010,live,TH,CD,574.0,Number of specimens
2010,live,TH,CN,2499208.0,Number of specimens
2010,live,TH,CZ,14.0,Number of specimens
2010,live,TH,DE,129.0,Number of specimens
2010,live,TH,EC,538.0,Number of specimens
2010,live,TH,ES,50.0,Number of specimens
2010,live,TH,ET,80.0,Number of specimens
2010,live,TH,GB,46.0,Number of specimens
2010,live,TH,GH,2252.0,Number of specimens
2010,live,TH,GT,600.0,Number of specimens
2010,live,TH,GY,471.0,Number of specimens
2010,live,TH,HK,560.0,Number of specimens
2010,live,TH,ID,4904.0,Number of specimens
2010,live,TH,JM,12.0,Number of specimens
2010,live,TH,JP,325.0,Number of specimens
2010,live,TH,KE,750.0,Number of specimens
2010,live,TH,KR,22400.0,Number of specimens
2010,live,TH,LK,8760.0,Number of specimens
2010,live,TH,MG,1316.0,Number of specimens
2010,live,TH,ML,342.0,Number of specimens
2010,live,TH,MM,10.0,Number of specimens
2010,live,TH,MU,82.0,Number of specimens
2010,live,TH,MY,4741.0,Number of specimens
2010,live,TH,NL,37.0,Number of specimens
2010,live,TH,PA,698.0,Number of specimens
2010,live,TH,PE,917.0,Number of specimens
2010,live,TH,PH,1695.0,Number of specimens
2010,live,TH,SD,22.0,Number of specimens
2010,live,TH,SG,2100.0,Number of specimens
2010,live,TH,SK,10.0,Number of specimens
2010,live,TH,SR,42.0,Number of specimens
2010,live,TH,TH,100.0,Number of specimens
2010,live,TH,TW,50.0,Number of specimens
2010,live,TH,TZ,84.0,Number of specimens
2010,live,TH,UA,225.0,Number of specimens
2010,live,TH,US,8138.0,Number of specimens
2010,live,TH,ZA,8281.0,Number of specimens
2010,live,TM,RU,2.0,Number of specimens
2010,live,TM,TR,2.0,Number of specimens
2010,live,TM,UZ,2.0,Number of specimens
2010,live,TN,CN,368.0,Number of specimens
2010,live,TN,JP,4.0,Number of specimens
2010,live,TN,ML,20.0,Number of specimens
2010,live,TN,SA,1.0,Number of specimens
2010,live,TR,AE,290.0,Number of specimens
2010,live,TR,AT,3.0,Number of specimens
2010,live,TR,BE,45.0,Number of specimens
2010,live,TR,CD,100.0,Number of specimens
2010,live,TR,CN,60950.0,Number of specimens
2010,live,TR,FR,1.0,Number of specimens
2010,live,TR,GN,2150.0,Number of specimens
2010,live,TR,GY,306.0,Number of specimens
2010,live,TR,ID,9901.0,Number of specimens
2010,live,TR,JP,9.0,Number of specimens
2010,live,TR,KR,5000.0,Number of specimens
2010,live,TR,LK,400.0,Number of specimens
2010,live,TR,ML,700.0,Number of specimens
2010,live,TR,NL,6.0,Number of specimens
2010,live,TR,SB,160.0,Number of specimens
2010,live,TR,SG,609.0,Number of specimens
2010,live,TR,SN,600.0,Number of specimens
2010,live,TR,SV,5730.0,Number of specimens
2010,live,TR,UA,2.0,Number of specimens
2010,live,TR,ZA,340.0,Number of specimens
2010,live,TT,US,2178.0,Number of specimens
2010,live,TW,AE,406.0,Number of specimens
2010,live,TW,AR,90.0,Number of specimens
2010,live,TW,AT,4.0,Number of specimens
2010,live,TW,AU,4355.0,Number of specimens
2010,live,TW,BB,325.0,Number of specimens
2010,live,TW,BR,1796.0,Number of specimens
2010,live,TW,CA,600379.0,Number of specimens
2010,live,TW,CH,16.0,Number of specimens
2010,live,TW,CO,400.0,Number of specimens
2010,live,TW,CZ,1347.0,Number of specimens
2010,live,TW,DE,30.0,Number of specimens
2010,live,TW,DO,23.0,Number of specimens
2010,live,TW,ET,100.0,Number of specimens
2010,live,TW,GB,50.0,Number of specimens
2010,live,TW,GH,10260.0,Number of specimens
2010,live,TW,GT,2445.0,Number of specimens
2010,live,TW,GY,955.0,Number of specimens
2010,live,TW,ID,21371.0,Number of specimens
2010,live,TW,IN,1000.0,Number of specimens
2010,live,TW,JO,2245.0,Number of specimens
2010,live,TW,JP,30177.0,Number of specimens
2010,live,TW,KR,28065.0,Number of specimens
2010,live,TW,LK,2930.0,Number of specimens
2010,live,TW,MK,120.0,Number of specimens
2010,live,TW,ML,520.0,Number of specimens
2010,live,TW,MU,25.0,Number of specimens
2010,live,TW,MY,2625.0,Number of specimens
2010,live,TW,PH,12265.0,Number of specimens
2010,live,TW,PW,146.0,Number of specimens
2010,live,TW,SD,300.0,Number of specimens
2010,live,TW,SG,7590.0,Number of specimens
2010,live,TW,SR,34.0,Number of specimens
2010,live,TW,SV,2400.0,Number of specimens
2010,live,TW,TG,50.0,Number of specimens
2010,live,TW,TH,122.0,Number of specimens
2010,live,TW,TZ,100.0,Number of specimens
2010,live,TW,UA,714.0,Number of specimens
2010,live,TW,US,9738.0,Number of specimens
2010,live,TW,VE,250.0,Number of specimens
2010,live,TW,VN,2471.0,Number of specimens
2010,live,TW,ZA,30.0,Number of specimens
2010,live,TW,ZM,450.0,Number of specimens
2010,live,TZ,GH,3200.0,Number of specimens
2010,live,TZ,ZA,1.0,Number of specimens
2010,live,UA,AT,1.0,Number of specimens
2010,live,UA,BR,1275.0,Number of specimens
2010,live,UA,CN,2520.0,Number of specimens
2010,live,UA,EC,311.0,Number of specimens
2010,live,UA,FR,1.0,Number of specimens
2010,live,UA,GR,200.0,Number of specimens
2010,live,UA,GY,80.0,Number of specimens
2010,live,UA,ID,1819.0,Number of specimens
2010,live,UA,IN,10.0,Number of specimens
2010,live,UA,MG,1460.0,Number of specimens
2010,live,UA,MX,564.0,Number of specimens
2010,live,UA,NL,13750.0,Number of specimens
2010,live,UA,PE,351.0,Number of specimens
2010,live,UA,PH,4375.0,Number of specimens
2010,live,UA,RU,15.0,Number of specimens
2010,live,UA,SV,650.0,Number of specimens
2010,live,UA,TG,26.0,Number of specimens
2010,live,UA,TH,3343.0,Number of specimens
2010,live,UA,US,350.0,Number of specimens
2010,live,UA,UZ,21.0,Number of specimens
2010,live,UG,MY,469.0,Number of specimens
2010,live,UG,SD,40.0,Number of specimens
2010,live,UG,US,19.0,Number of specimens
2010,live,UG,ZA,1.0,Number of specimens
2010,live,US,AE,448.0,Number of specimens
2010,live,US,AR,855.0,Number of specimens
2010,live,US,AU,112850.0,Number of specimens
2010,live,US,BB,10.0,Number of specimens
2010,live,US,BE,4886.0,Number of specimens
2010,live,US,BJ,26528.0,Number of specimens
2010,live,US,BM,2.0,Number of specimens
2010,live,US,BR,22801.0,Number of specimens
2010,live,US,BT,200.0,Number of specimens
2010,live,US,BZ,30.0,Number of specimens
2010,live,US,CA,2948202.0,Number of specimens
2010,live,US,CD,200.0,Number of specimens
2010,live,US,CH,37.0,Number of specimens
2010,live,US,CK,2894.0,Number of specimens
2010,live,US,CL,24.0,Number of specimens
2010,live,US,CN,1531923.0,Number of specimens
2010,live,US,CO,37659.0,Number of specimens
2010,live,US,CR,1864712.0,Number of specimens
2010,live,US,CZ,1169.0,Number of specimens
2010,live,US,DE,1427.0,Number of specimens
2010,live,US,DK,379000.0,Number of specimens
2010,live,US,DO,2709038.0,Number of specimens
2010,live,US,EC,23904.0,Number of specimens
2010,live,US,ET,50.0,Number of specimens
2010,live,US,FJ,242639.0,Number of specimens
2010,live,US,FM,5194.0,Number of specimens
2010,live,US,FR,114244.0,Number of specimens
2010,live,US,GB,22879.0,Number of specimens
2010,live,US,GH,126888.0,Number of specimens
2010,live,US,GQ,867.0,Number of specimens
2010,live,US,GT,139514.0,Number of specimens
2010,live,US,GY,5217.0,Number of specimens
2010,live,US,HK,4936.0,Number of specimens
2010,live,US,HN,87840.0,Number of specimens
2010,live,US,HT,15694.0,Number of specimens
2010,live,US,ID,676530.0,Number of specimens
2010,live,US,IL,23.0,Number of specimens
2010,live,US,IN,10173.0,Number of specimens
2010,live,US,JM,9472.0,Number of specimens
2010,live,US,JO,2097.0,Number of specimens
2010,live,US,JP,97896.0,Number of specimens
2010,live,US,KE,3330.0,Number of specimens
2010,live,US,KH,2280.0,Number of specimens
2010,live,US,KN,212.0,Number of specimens
2010,live,US,KR,741837.0,Number of specimens
2010,live,US,LK,26783.0,Number of specimens
2010,live,US,MG,23423.0,Number of specimens
2010,live,US,MH,19596.0,Number of specimens
2010,live,US,MK,500.0,Number of specimens
2010,live,US,ML,300.0,Number of specimens
2010,live,US,MT,10.0,Number of specimens
2010,live,US,MU,1768.0,Number of specimens
2010,live,US,MV,2.0,Number of specimens
2010,live,US,MX,2543.0,Number of specimens
2010,live,US,MY,153930.0,Number of specimens
2010,live,US,MZ,1010.0,Number of specimens
2010,live,US,NE,3000.0,Number of specimens
2010,live,US,NI,20072.597,Number of specimens
2010,live,US,NL,2746683.0,Number of specimens
2010,live,US,PA,4667.0,Number of specimens
2010,live,US,PE,6052.0,Number of specimens
2010,live,US,PF,5171.0,Number of specimens
2010,live,US,PH,19309.0,Number of specimens
2010,live,US,PL,500.0,Number of specimens
2010,live,US,PW,1192.0,Number of specimens
2010,live,US,PY,1.0,Number of specimens
2010,live,US,SB,54358.0,Number of specimens
2010,live,US,SE,3.0,Number of specimens
2010,live,US,SG,10.0,Number of specimens
2010,live,US,SN,78534.0,Number of specimens
2010,live,US,SR,4035.0,Number of specimens
2010,live,US,SV,114535.0,Number of specimens
2010,live,US,TG,49458.0,Number of specimens
2010,live,US,TH,3516235.0,Number of specimens
2010,live,US,TO,28613.0,Number of specimens
2010,live,US,TW,9237449.0,Number of specimens
2010,live,US,TZ,9929.0,Number of specimens
2010,live,US,UA,415.0,Number of specimens
2010,live,US,UG,545.0,Number of specimens
2010,live,US,UY,2232.0,Number of specimens
2010,live,US,UZ,17250.0,Number of specimens
2010,live,US,VE,14501.0,Number of specimens
2010,live,US,VN,74694.0,Number of specimens
2010,live,US,VU,7674.0,Number of specimens
2010,live,US,ZA,4710.0,Number of specimens
2010,live,US,ZM,508.0,Number of specimens
2010,live,UY,AR,10.0,Number of specimens
2010,live,UY,US,1640.0,Number of specimens
2010,live,UY,VN,3.0,Number of specimens
2010,live,UZ,CN,760.0,Number of specimens
2010,live,UZ,CZ,11.0,Number of specimens
2010,live,UZ,PH,1640.0,Number of specimens
2010,live,UZ,TH,58.0,Number of specimens
2010,live,VC,US,795.0,Number of specimens
2010,live,VE,CN,9004.0,Number of specimens
2010,live,VE,ID,349.0,Number of specimens
2010,live,VE,NL,8.0,Number of specimens
2010,live,VE,PT,95.0,Number of specimens
2010,live,VI,NL,30.0,Number of specimens
2010,live,VN,CN,1553268.0,Number of specimens
2010,live,VN,ID,193.0,Number of specimens
2010,live,VN,JP,10.0,Number of specimens
2010,live,VN,KH,52000.0,Number of specimens
2010,live,VN,LA,83600.0,Number of specimens
2010,live,VN,MY,417.0,Number of specimens
2010,live,VN,SG,282.0,Number of specimens
2010,live,VN,TH,4489.0,Number of specimens
2010,live,VN,TW,31559.0,Number of specimens
2010,live,VN,ZA,2.0,Number of specimens
2010,live,XX,AE,536.0,Number of specimens
2010,live,XX,AU,1094.0,Number of specimens
2010,live,XX,BE,9.0,Number of specimens
2010,live,XX,CN,6395236.0,Number of specimens
2010,live,XX,CO,8.0,Number of specimens
2010,live,XX,CR,15545.0,Number of specimens
2010,live,XX,FJ,2065.0,Number of specimens
2010,live,XX,GN,11286.0,Number of specimens
2010,live,XX,MY,2286.1,Number of specimens
2010,live,XX,NA,10.0,Number of specimens
2010,live,XX,NZ,4000.0,Number of specimens
2010,live,XX,PE,600.0,Number of specimens
2010,live,XX,UG,2.0,Number of specimens
2010,live,XX,US,6221.0,Number of specimens
2010,live,XX,UZ,3020.0,Number of specimens
2010,live,XX,VN,4850.0,Number of specimens
2010,live,XX,VU,300.0,Number of specimens
2010,live,XX,ZA,40.0,Number of specimens
2010,live,ZA,AE,65.0,Number of specimens
2010,live,ZA,AU,4812.0,Number of specimens
2010,live,ZA,BE,625.0,Number of specimens
2010,live,ZA,BR,213.0,Number of specimens
2010,live,ZA,CA,119.0,Number of specimens
2010,live,ZA,CD,5350.0,Number of specimens
2010,live,ZA,CH,6.0,Number of specimens
2010,live,ZA,CN,127190.0,Number of specimens
2010,live,ZA,CR,16230.0,Number of specimens
2010,live,ZA,CZ,6.0,Number of specimens
2010,live,ZA,DE,406.0,Number of specimens
2010,live,ZA,DK,20.0,Number of specimens
2010,live,ZA,EC,3717.0,Number of specimens
2010,live,ZA,FJ,10.0,Number of specimens
2010,live,ZA,GB,127.0,Number of specimens
2010,live,ZA,GH,390.0,Number of specimens
2010,live,ZA,GN,728.0,Number of specimens
2010,live,ZA,GY,402.0,Number of specimens
2010,live,ZA,ID,14914.0,Number of specimens
2010,live,ZA,IN,320.0,Number of specimens
2010,live,ZA,JO,1.0,Number of specimens
2010,live,ZA,JP,52.0,Number of specimens
2010,live,ZA,KR,50.0,Number of specimens
2010,live,ZA,LK,3670.0,Number of specimens
2010,live,ZA,LT,800.0,Number of specimens
2010,live,ZA,MX,338.0,Number of specimens
2010,live,ZA,MY,495.0,Number of specimens
2010,live,ZA,MZ,8000.0,Number of specimens
2010,live,ZA,NA,253.0,Number of specimens
2010,live,ZA,NL,187.0,Number of specimens
2010,live,ZA,NZ,78.0,Number of specimens
2010,live,ZA,PH,404.0,Number of specimens
2010,live,ZA,SB,355.0,Number of specimens
2010,live,ZA,SD,10.0,Number of specimens
2010,live,ZA,SR,70.0,Number of specimens
2010,live,ZA,TH,674.0,Number of specimens
2010,live,ZA,UG,20.0,Number of specimens
2010,live,ZA,US,4041.0,Number of specimens
2010,live,ZA,VN,90.0,Number of specimens
2010,live,ZA,XX,2.0,Number of specimens
2010,live,ZA,ZW,26.0,Number of specimens
2010,live,ZM,DE,1.0,Number of specimens
2010,live,ZM,ZA,11.0,Number of specimens
2010,live,ZW,MZ,35130.0,Number of specimens
2010,live,ZW,NL,3.0,Number of specimens
2010,meat,AI,KN,227.27,kg
2010,meat,AU,SB,679.1,kg
2010,meat,AW,BZ,2.27,kg
2010,meat,AW,US,3967.8,kg
2010,meat,BQ,KN,22.72,kg
2010,meat,BZ,US,9307.0,kg
2010,meat,CA,BZ,113.5,kg
2010,meat,CA,CU,17400.0,kg
2010,meat,CA,HK,60.4,kg
2010,meat,CA,US,19826.46,kg
2010,meat,CL,US,109.0,kg
2010,meat,CN,BZ,22.246,kg
2010,meat,DE,BZ,2.27,kg
2010,meat,DM,KN,39.08,kg
2010,meat,FO,NO,1000.0,kg
2010,meat,FR,JM,382089.4,kg
2010,meat,GB,BZ,3.178,kg
2010,meat,GP,JM,58120.4,kg
2010,meat,GP,KN,91394.71,kg
2010,meat,HK,BZ,40936.56,kg
2010,meat,HK,ID,5460.0,kg
2010,meat,HK,MA,24000.0,kg
2010,meat,HK,MY,15822.0,kg
2010,meat,HK,US,60693.0,kg
2010,meat,HK,ZA,4639.46,kg
2010,meat,IS,CA,60.0,kg
2010,meat,JP,IS,725000.0,kg
2010,meat,KR,BZ,140.0,kg
2010,meat,KR,CA,1450.0,kg
2010,meat,KY,CU,280.0,kg
2010,meat,KY,US,680.0,kg
2010,meat,LC,VC,19310.4,kg
2010,meat,MF,KN,9129.54,kg
2010,meat,MQ,JM,270510.1,kg
2010,meat,MS,KN,34.09,kg
2010,meat,MX,BZ,4.54,kg
2010,meat,MY,BZ,4.54,kg
2010,meat,NL,CL,44.0,kg
2010,meat,PA,BZ,2.27,kg
2010,meat,RU,AZ,17075.0,kg
2010,meat,SX,KN,8690.39,kg
2010,meat,TT,GD,1602.3,kg
2010,meat,TT,VC,0.91,kg
2010,meat,TW,CA,8.0,kg
2010,meat,US,BS,278598.09,kg
2010,meat,US,BZ,321949.62,kg
2010,meat,US,CO,49049.81,kg
2010,meat,US,FR,42.0,kg
2010,meat,US,HK,1542.0,kg
2010,meat,US,HN,119203.05,kg
2010,meat,US,KN,6818.1,kg
2010,meat,US,NI,334094.18,kg
2010,meat,US,TC,258964.35,kg
2010,meat,US,VC,365.2,kg
2010,meat,VI,KN,6863.55,kg
2010,meat,XX,CO,19992.0,kg
2020,live,AE,AT,803.0,Number of specimens
2020,live,AE,AU,5329.0,Number of specimens
2020,live,AE,BE,1941.0,Number of specimens
2020,live,AE,BG,8.0,Number of specimens
2020,live,AE,BH,445.0,Number of specimens
2020,live,AE,BJ,140.0,Number of specimens
2020,live,AE,CA,14.0,Number of specimens
2020,live,AE,CD,10.0,Number of specimens
2020,live,AE,CN,19110.0,Number of specimens
2020,live,AE,CY,2.0,Number of specimens
2020,live,AE,CZ,12414.0,Number of specimens
2020,live,AE,DE,737.0,Number of specimens
2020,live,AE,DK,262.0,Number of specimens
2020,live,AE,ES,9491.0,Number of specimens
2020,live,AE,FR,145.0,Number of specimens
2020,live,AE,GB,3057.0,Number of specimens
2020,live,AE,HK,143.0,Number of specimens
2020,live,AE,HU,7.0,Number of specimens
2020,live,AE,ID,3985.0,Number of specimens
2020,live,AE,IE,61.0,Number of specimens
2020,live,AE,IN,5800.0,Number of specimens
2020,live,AE,IR,120.0,Number of specimens
2020,live,AE,IT,9.0,Number of specimens
2020,live,AE,KE,550.0,Number of specimens
2020,live,AE,KW,7303.0,Number of specimens
2020,live,AE,LB,100.0,Number of specimens
2020,live,AE,LK,60.0,Number of specimens
2020,live,AE,NL,265091.0,Number of specimens
2020,live,AE,OM,1100.0,Number of specimens
2020,live,AE,PH,1084.0,Number of specimens
2020,live,AE,PL,36.0,Number of specimens
2020,live,AE,PT,80.0,Number of specimens
2020,live,AE,RO,19.0,Number of specimens
2020,live,AE,RS,171.0,Number of specimens
2020,live,AE,RU,135.0,Number of specimens
2020,live,AE,SA,33.0,Number of specimens
2020,live,AE,SG,36.0,Number of specimens
2020,live,AE,SI,138.0,Number of specimens
2020,live,AE,SK,9.0,Number of specimens
2020,live,AE,SR,2293.0,Number of specimens
2020,live,AE,SY,700.0,Number of specimens
2020,live,AE,TG,180.0,Number of specimens
2020,live,AE,TH,210359.0,Number of specimens
2020,live,AE,TR,501202.0,Number of specimens
2020,live,AE,TW,8923.0,Number of specimens
2020,live,AE,UA,1.0,Number of specimens
2020,live,AE,US,297.0,Number of specimens
2020,live,AE,VN,210894.0,Number of specimens
2020,live,AE,ZA,46777.0,Number of specimens
2020,live,AF,CD,20.0,Number of specimens
2020,live,AF,ID,96.0,Number of specimens
2020,live,AF,PH,350.0,Number of specimens
2020,live,AF,SN,898.0,Number of specimens
2020,live,AF,SR,737.0,Number of specimens
2020,live,AF,TG,200.0,Number of specimens
2020,live,AF,ZA,11818.0,Number of specimens
2020,live,AG,TH,17897.0,Number of specimens
2020,live,AG,US,36.0,Number of specimens
2020,live,AM,BJ,4.0,Number of specimens
2020,live,AM,ML,150.0,Number of specimens
2020,live,AM,ZA,33.0,Number of specimens
2020,live,AO,ZA,120.0,Number of specimens
2020,live,AR,ES,22.0,Number of specimens
2020,live,AR,ID,1447.0,Number of specimens
2020,live,AR,KR,20000.0,Number of specimens
2020,live,AT,AE,75.0,Number of specimens
2020,live,AT,AU,3879.0,Number of specimens
2020,live,AT,CH,59.0,Number of specimens
2020,live,AT,ID,2631.0,Number of specimens
2020,live,AT,KR,53400.0,Number of specimens
2020,live,AT,QA,1.0,Number of specimens
2020,live,AT,TH,67.0,Number of specimens
2020,live,AT,XX,333.0,Number of specimens
2020,live,AT,ZA,100.0,Number of specimens
2020,live,AU,BJ,46.0,Number of specimens
2020,live,AU,CN,74900.0,Number of specimens
2020,live,AU,CZ,21.0,Number of specimens
2020,live,AU,DE,180.0,Number of specimens
2020,live,AU,JP,72.0,Number of specimens
2020,live,AU,KR,339000.0,Number of specimens
2020,live,AU,LK,290.0,Number of specimens
2020,live,AU,MY,544.0,Number of specimens
2020,live,AU,TH,1169.0,Number of specimens
2020,live,AU,TW,143397.0,Number of specimens
2020,live,AU,ZA,26277.0,Number of specimens
2020,live,AU,ZW,70000.0,Number of specimens
2020,live,AW,NL,195.0,Number of specimens
2020,live,AW,TH,26577.0,Number of specimens
2020,live,BA,CZ,4.0,Number of specimens
2020,live,BB,JM,153.0,Number of specimens
2020,live,BB,TH,200197.0,Number of specimens
2020,live,BB,US,42.0,Number of specimens
2020,live,BD,BE,326.0,Number of specimens
2020,live,BD,CD,24.0,Number of specimens
2020,live,BD,CG,74.0,Number of specimens
2020,live,BD,CY,55.0,Number of specimens
2020,live,BD,CZ,50.0,Number of specimens
2020,live,BD,ES,1331.0,Number of specimens
2020,live,BD,GN,20.0,Number of specimens
2020,live,BD,GY,2745.0,Number of specimens
2020,live,BD,ID,5340.0,Number of specimens
2020,live,BD,LK,140.0,Number of specimens
2020,live,BD,ML,250.0,Number of specimens
2020,live,BD,MY,260.0,Number of specimens
2020,live,BD,NG,50.0,Number of specimens
2020,live,BD,NL,4484.0,Number of specimens
2020,live,BD,OM,100.0,Number of specimens
2020,live,BD,PT,294.0,Number of specimens
2020,live,BD,SB,650.0,Number of specimens
2020,live,BD,SE,6.0,Number of specimens
2020,live,BD,SG,200.0,Number of specimens
2020,live,BD,SN,600.0,Number of specimens
2020,live,BD,SR,909.0,Number of specimens
2020,live,BD,TH,7092.0,Number of specimens
2020,live,BD,TW,3141.0,Number of specimens
2020,live,BD,ZA,127353.0,Number of specimens
2020,live,BE,AU,1144.0,Number of specimens
2020,live,BE,CH,12.0,Number of specimens
2020,live,BE,CN,2888746.0,Number of specimens
2020,live,BE,CR,1000.0,Number of specimens
2020,live,BE,ID,1491.0,Number of specimens
2020,live,BE,TH,10131.0,Number of specimens
2020,live,BE,ZA,1670.0,Number of specimens
2020,live,BF,BE,4.0,Number of specimens
2020,live,BF,MG,48.0,Number of specimens
2020,live,BF,NE,28.0,Number of specimens
2020,live,BG,ID,67.0,Number of specimens
2020,live,BG,JP,44.0,Number of specimens
2020,live,BG,KR,300.0,Number of specimens
2020,live,BG,MY,6.0,Number of specimens
2020,live,BG,QA,3.0,Number of specimens
2020,live,BG,RU,2.0,Number of specimens
