Year,App.,Taxon,Class,Order,Family,Genus,Importer,Exporter,Origin,Importer reported quantity,Exporter reported quantity,Term,Unit,Purpose,Source
2010,II,Catasetum tenebrosum,,Orchidales,Orchidaceae,Catasetum,US,CO,,,6,live,,T,A
2010,II,Catasetum tenebrosum,,Orchidales,Orchidaceae,Catasetum,US,EC,,,2,live,,T,A
2010,II,Catasetum tenebrosum,,Orchidales,Orchidaceae,Catasetum,US,PE,,,3,live,,T,A
2010,II,Catasetum tigrinum,,Orchidales,Orchidaceae,Catasetum,NL,BR,,,5,live,,T,A
2010,II,Catasetum tuberculatum,,Orchidales,Orchidaceae,Catasetum,BE,PE,,5,5,live,,T,A
2010,II,Catasetum uncatum,,Orchidales,Orchidaceae,Catasetum,DE,BR,,3,3,live,,T,A
2010,II,Catasetum uncatum,,Orchidales,Orchidaceae,Catasetum,NL,BR,,,1,live,,T,A
2010,II,Catasetum uncatum,,Orchidales,Orchidaceae,Catasetum,RU,BR,,,1,live,,T,A
2010,II,Catasetum vinaceum,,Orchidales,Orchidaceae,Catasetum,DE,BR,,5,5,live,,T,A
2010,II,Catasetum vinaceum,,Orchidales,Orchidaceae,Catasetum,JP,BR,,,5,live,,T,A
2010,II,Catasetum vinaceum,,Orchidales,Orchidaceae,Catasetum,NL,BR,,,1,live,,T,A
2010,II,Catasetum viridiflavum,,Orchidales,Orchidaceae,Catasetum,CA,MX,,,10,live,,T,A
2010,II,Catasetum viridiflavum,,Orchidales,Orchidaceae,Catasetum,DE,EC,,6,,live,,T,A
2010,II,Catasetum viridiflavum,,Orchidales,Orchidaceae,Catasetum,DE,MX,,,4,live,,T,A
2010,II,Catasetum viridiflavum,,Orchidales,Orchidaceae,Catasetum,NL,MX,,,6,live,,T,A
2010,II,Catasetum viridiflavum,,Orchidales,Orchidaceae,Catasetum,UA,MX,,4,4,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,AT,BR,,,5,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,AT,TH,,221,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,AW,BR,,,156,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,BS,US,,2427,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,8,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,CH,BE,,,129,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,CH,DE,,6,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,CH,HU,,20,20,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,DE,BR,,48,2976,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,DE,CH,DE,8,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,DE,EC,,30,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,DE,TW,,635,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,EE,TH,,57,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,GT,TH,,50,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,GT,TW,,1620,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,HK,BR,,,8,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,IT,BR,,710,710,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,IT,TH,,47,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,IT,TW,,350,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,JP,BR,,,495,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,JP,KR,,,9100,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,LV,TH,,3,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,NC,NZ,,,5,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,116,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,NL,TH,,369700,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,NL,TW,,200,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,NO,BR,,,77,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,10,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,SV,GT,,,150,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,TW,ZA,,,10,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,UA,BR,,,105,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,AU,,,33,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,BR,,,1116,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,CA,,8,,live,,T,I
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,CO,,,1,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,CR,,,6,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,US,GT,,,67,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,VN,CN,,800,,live,,T,A
2010,II,Cattleya spp.,,Orchidales,Orchidaceae,Cattleya,ZA,BR,,,40,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,AT,BR,,,3,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,CA,EC,,,28,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,CH,DE,,12,5,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,CH,EC,,6,6,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,CH,IT,,2,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,CH,NZ,,1,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,CN,BR,,,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,DE,BR,,77,80,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,DE,CH,DE,2,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,DE,EC,,31,23,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,DE,TH,,14,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,DE,TW,,20,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,DE,US,,9,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,FR,EC,,,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,GB,US,,1,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,HK,BR,,2,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,JP,BR,,2,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,JP,EC,,5,5,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,JP,US,,52,,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,KE,EC,,,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,NL,EC,,,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,NO,DE,,1,1,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,1,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,RU,EC,,,1,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,TH,EC,,,4,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,UA,EC,,,2,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,US,BR,,,40,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,US,EC,,,34,live,,T,A
2010,II,Cattleya aclandiae,,Orchidales,Orchidaceae,Cattleya,ZA,EC,,,12,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,2,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,CH,DE,,2,,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,DE,BR,,59,59,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,DE,CH,DE,1,,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,HK,BR,,,1,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,5,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,10,live,,T,A
2010,II,Cattleya acuensis,,Orchidales,Orchidaceae,Cattleya,US,BR,,,55,live,,T,A
2010,II,Cattleya alagoensis,,Orchidales,Orchidaceae,Cattleya,UA,BR,,10,,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,2,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,DE,AR,,80,160,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,DE,BR,,177,185,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,JP,BR,,27,107,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,34,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,RE,BR,,,2,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,19,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,1,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,TW,JP,,,20,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,UA,BR,,5,5,live,,T,A
2010,II,Cattleya alaorii,,Orchidales,Orchidaceae,Cattleya,US,BR,,,47,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,AE,MY,,,1,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,AT,BR,,,1,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,1,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,CA,EC,,,8,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,CH,DE,,1,5,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,CH,EC,,3,3,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,CN,BR,,,5,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,DE,BR,,159,180,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,DE,EC,,15,17,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,DE,US,,1,,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,GB,US,,1,,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,HK,BR,,5,4,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,JP,BR,,282,242,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,JP,EC,,9,9,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,JP,MY,,30,30,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,JP,TW,,1,,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,JP,US,,93,,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,1,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,NO,BR,,2,2,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,NO,DE,,1,1,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,RE,BR,,,2,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,TH,EC,,,3,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,UA,BR,,12,12,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,US,BR,,,154,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,US,EC,,,8,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,ZA,EC,,,9,live,,T,A
2010,II,Cattleya amethystoglossa,,Orchidales,Orchidaceae,Cattleya,ZA,JP,,,1,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,CH,BR,,1,1,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,DE,BR,,152,167,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,JP,BR,,10,10,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,1,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,4,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,3,live,,T,A
2010,II,Cattleya angereri,,Orchidales,Orchidaceae,Cattleya,US,BR,,,35,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,CH,DE,,5,5,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,DE,BR,,47,47,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,HK,BR,,,2,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,JP,BR,,,3,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,JP,US,,20,,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,3,live,,T,A
2010,II,Cattleya araguaiensis,,Orchidales,Orchidaceae,Cattleya,US,BR,,,37,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,CH,DE,,25,,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,CH,NZ,,5,,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,DE,AR,,100,100,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,DE,BR,,42,57,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,DE,TW,,20,,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,JP,NZ,,1,,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,2,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,7,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,UA,BR,,15,15,live,,T,A
2010,II,Cattleya bicalhoi,,Orchidales,Orchidaceae,Cattleya,US,BR,,,5,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,AW,BR,,,2,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,5,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,CH,DE,,22,5,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,CH,NL,,64,,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,DE,BR,,59,59,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,DE,US,,2,,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,GB,US,,1,,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,HK,BR,,8,11,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,JP,BR,,38,37,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,JP,US,,10,,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,2,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,NO,BR,,1,1,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,RE,BR,,,15,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,2,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,2,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,UA,BR,,4,4,live,,T,A
2010,II,Cattleya bicolor,,Orchidales,Orchidaceae,Cattleya,US,BR,,,94,live,,T,A
2010,II,Cattleya blumenscheinii,,Orchidales,Orchidaceae,Cattleya,DE,BR,,71,106,live,,T,A
2010,II,Cattleya blumenscheinii,,Orchidales,Orchidaceae,Cattleya,US,BR,,,70,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,3,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,DE,BR,,121,121,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,IT,BR,,,400,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,3,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,NO,BR,,2,2,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,RE,BR,,,2,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,6,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,TH,EC,,,2,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,3,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,UA,BR,,5,5,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,US,BR,,,86,live,,T,A
2010,II,Cattleya bradei,,Orchidales,Orchidaceae,Cattleya,US,EC,,,1,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,5,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,DE,BR,,135,135,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,DE,TW,,10,,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,7,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,13,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,UA,BR,,16,16,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,US,BR,,,11,live,,T,A
2010,II,Cattleya brevipedunculata,,Orchidales,Orchidaceae,Cattleya,ZA,BR,,,10,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,AW,BR,,,1,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,5,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,CH,BR,,1,1,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,CH,NZ,,1,,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,CN,BR,,,10,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,DE,BR,,206,211,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,HK,BR,,,1,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,JP,BR,,23,23,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,NO,BR,,4,4,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,1,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,15,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,TW,JP,,,50,live,,T,A
2010,II,Cattleya briegeri,,Orchidales,Orchidaceae,Cattleya,US,BR,,,106,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,AW,BR,,,1,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,8,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,CH,BR,,1,1,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,DE,BR,,158,158,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,HK,BR,,,1,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,JP,BR,,68,68,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,1,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,NO,BR,,1,1,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,RE,BR,,,4,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,1,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,3,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,UA,BR,,6,6,live,,T,A
2010,II,Cattleya caulescens,,Orchidales,Orchidaceae,Cattleya,US,BR,,,176,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,14,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,CH,DE,,85,,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,CH,HU,,10,10,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,DE,AR,,390,620,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,DE,BR,,218,219,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,DE,CH,DE,1,,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,DE,EC,,2,2,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,DK,TH,,1,,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,IT,BR,,,140,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,3,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,NO,BR,,2,2,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,6,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,UA,BR,,22,22,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,US,BR,,,82,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,US,EC,,,6,live,,T,A
2010,II,Cattleya cernua,,Orchidales,Orchidaceae,Cattleya,ZA,BR,,,5,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,AW,BR,,,7,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,CH,BR,,1,1,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,CH,NZ,,1,,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,DE,BR,,113,113,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,HK,BR,,,3,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,NL,BR,,,1,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,NO,BR,,3,3,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,RE,BR,,,2,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,RU,BR,,,1,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,TW,BR,,,2,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,UA,BR,,3,3,live,,T,A
2010,II,Cattleya cinnabarina,,Orchidales,Orchidaceae,Cattleya,US,BR,,,55,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,AR,EC,,,3,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CA,BR,,,30,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CA,EC,,,5,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CA,MX,,,2,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CH,DE,,40,,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CH,EC,,1,1,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CH,HU,,10,10,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CH,IT,,2,,live,,T,A
2010,II,Cattleya coccinea,,Orchidales,Orchidaceae,Cattleya,CH,JP,,90,30,live,,T,A
